'Frame (30fps)', 'hips', 'neck', 'head', 'eye_R', 'eye_L', 'clavicle_R', 'shoulder_R', 'upperArm_R', 'elbow_R', 'lowerArm_R', 'hand_R', 'clavicle_L', 'shoulder_L', 'upperArm_L', 'elbow_L', 'lowerArm_L', 'hand_L', 'upperLeg_R', 'knee_R', 'ankle_R', 'upperLeg_L', 'knee_L', 'ankle_L'
1410,-572,-2.89,-0.43,2.89,2.89,70.77,-8.86,-38.27,-58.12,21.89,79.87,51.65,0.41,-12.41,-8.45,62.57,-49.49,-9.68,18.91,-9.23,-9.68,18.9,-9.22
1411,-609,-2.99,-0.52,2.99,2.99,71.54,-8.41,-39.54,-59.57,18,79.42,51.53,0.5,-13.75,-9.48,65.94,-47.81,-9.99,19.52,-9.53,-9.99,19.52,-9.52
1412,-648,-3.08,-0.61,3.08,3.08,72.29,-7.96,-40.8,-60.98,14.11,78.88,51.46,0.56,-15.21,-10.75,69.13,-46.06,-10.31,20.13,-9.82,-10.31,20.13,-9.82
1413,-687,-3.17,-0.69,3.17,3.17,73.03,-7.46,-42.06,-62.36,10.24,78.24,51.44,0.58,-16.8,-12.24,72.1,-44.26,-10.62,20.74,-10.12,-10.62,20.74,-10.12
1414,-727,-3.26,-0.77,3.26,3.26,73.75,-6.87,-43.31,-63.7,6.42,77.5,51.51,0.58,-18.48,-13.91,74.91,-42.21,-10.93,21.34,-10.41,-10.93,21.34,-10.41
1415,-768,-3.35,-0.85,3.35,3.35,74.44,-6.22,-44.52,-64.99,2.66,76.64,51.7,0.57,-20.25,-15.75,77.62,-39.76,-11.23,21.93,-10.7,-11.23,21.93,-10.7
1416,-810,-3.44,-0.92,3.44,3.44,75.11,-5.53,-45.71,-66.24,-0.99,75.66,52,0.55,-22.11,-17.73,80.21,-36.93,-11.53,22.52,-10.99,-11.53,22.52,-10.99
1417,-852,-3.52,-1,3.52,3.52,75.74,-4.83,-46.86,-67.43,-4.53,74.55,52.41,0.53,-24.03,-19.82,82.67,-33.77,-11.83,23.1,-11.27,-11.83,23.1,-11.27
1418,-894,-3.6,-1.06,3.6,3.6,76.34,-4.15,-47.97,-68.58,-7.92,73.3,52.9,0.5,-26,-22,84.99,-30.31,-12.12,23.67,-11.55,-12.12,23.67,-11.55
1419,-937,-3.68,-1.13,3.68,3.68,76.91,-3.51,-49.02,-69.66,-11.13,71.91,53.47,0.47,-28.02,-24.25,87.15,-26.6,-12.41,24.23,-11.82,-12.41,24.23,-11.82
1420,-980,-3.75,-1.19,3.75,3.75,77.43,-2.94,-50.01,-70.69,-14.15,70.36,54.1,0.43,-30.07,-26.54,89.13,-22.67,-12.69,24.79,-12.09,-12.69,24.78,-12.09
1421,-1023,-3.82,-1.25,3.82,3.82,77.9,-2.46,-50.94,-71.66,-16.94,68.64,54.77,0.39,-32.13,-28.84,90.93,-18.57,-12.97,25.33,-12.36,-12.97,25.32,-12.35
1422,-1066,-3.89,-1.3,3.89,3.89,78.33,-2.11,-51.79,-72.56,-19.48,66.76,55.48,0.35,-34.2,-31.13,92.54,-14.32,-13.24,25.85,-12.61,-13.24,25.85,-12.61
1423,-1109,-3.96,-1.35,3.96,3.96,78.73,-1.84,-52.57,-73.37,-21.78,64.68,56.22,0.3,-36.27,-33.38,93.93,-9.96,-13.51,26.37,-12.87,-13.5,26.37,-12.86
1424,-1151,-4.02,-1.39,4.02,4.02,79.12,-1.61,-53.31,-74.09,-23.89,62.39,56.96,0.25,-38.32,-35.57,95.1,-5.54,-13.76,26.88,-13.11,-13.76,26.87,-13.11
1425,-1193,-4.08,-1.43,4.08,4.08,79.5,-1.41,-54.01,-74.73,-25.8,59.91,57.69,0.21,-40.33,-37.68,96.03,-1.1,-14.02,27.37,-13.35,-14.01,27.36,-13.35
1426,-1235,-4.13,-1.46,4.13,4.13,79.86,-1.23,-54.65,-75.27,-27.54,57.24,58.41,0.16,-42.31,-39.68,96.72,3.34,-14.26,27.84,-13.58,-14.26,27.84,-13.58
1427,-1276,-4.18,-1.49,4.18,4.18,80.21,-1.08,-55.25,-75.74,-29.11,54.39,59.1,0.11,-44.23,-41.54,97.14,7.72,-14.5,28.31,-13.81,-14.5,28.3,-13.81
1428,-1317,-4.23,-1.51,4.23,4.23,80.56,-0.95,-55.81,-76.14,-30.53,51.37,59.75,0.06,-46.08,-43.25,97.28,12.02,-14.73,28.76,-14.03,-14.73,28.75,-14.03
1429,-1357,-4.28,-1.53,4.28,4.28,80.89,-0.84,-56.31,-76.47,-31.8,48.2,60.38,0.01,-47.86,-44.91,96.83,16.2,-14.95,29.19,-14.24,-14.95,29.19,-14.24
1430,-1396,-4.32,-1.54,4.32,4.32,81.21,-0.75,-56.77,-76.74,-32.94,44.88,61.02,-0.04,-49.54,-46.63,95.53,20.21,-15.16,29.61,-14.44,-15.16,29.6,-14.44
1431,-1434,-4.36,-1.54,4.36,4.36,81.52,-0.67,-57.18,-76.96,-33.96,41.42,61.69,-0.09,-51.12,-48.38,93.44,24.02,-15.37,30.01,-14.64,-15.37,30.01,-14.64
1432,-1470,-4.39,-1.54,4.39,4.39,81.83,-0.61,-57.54,-77.13,-34.86,37.84,62.36,-0.13,-52.59,-50.14,90.65,27.59,-15.57,30.4,-14.83,-15.57,30.39,-14.82
1433,-1506,-4.43,-1.54,4.43,4.43,82.12,-0.55,-57.85,-77.25,-35.67,34.14,63.05,-0.17,-53.93,-51.86,87.2,30.89,-15.76,30.76,-15.01,-15.76,30.76,-15
1434,-1540,-4.45,-1.54,4.45,4.45,82.41,-0.51,-58.12,-77.35,-36.39,30.33,63.75,-0.21,-55.13,-53.52,83.19,33.86,-15.94,31.11,-15.18,-15.94,31.11,-15.18
1435,-1573,-4.48,-1.54,4.48,4.48,82.68,-0.47,-58.34,-77.41,-37.03,26.42,64.46,-0.24,-56.18,-55.09,78.67,36.49,-16.11,31.45,-15.34,-16.11,31.44,-15.34
1436,-1605,-4.5,-1.54,4.5,4.5,82.95,-0.43,-58.51,-77.44,-37.61,22.43,65.18,-0.27,-57.06,-56.52,73.72,38.72,-16.27,31.76,-15.49,-16.27,31.76,-15.49
1437,-1634,-4.51,-1.53,4.51,4.51,83.21,-0.4,-58.63,-77.46,-38.13,18.36,65.91,-0.29,-57.77,-57.79,68.4,40.52,-16.42,32.06,-15.64,-16.42,32.06,-15.64
1438,-1663,-4.52,-1.53,4.52,4.52,83.46,-0.36,-58.7,-77.47,-38.61,14.22,66.64,-0.31,-58.29,-58.87,62.79,41.86,-16.56,32.33,-15.77,-16.56,32.33,-15.77
1439,-1689,-4.53,-1.52,4.53,4.53,83.71,-0.32,-58.72,-77.47,-39.05,10.02,67.37,-0.32,-58.61,-59.72,56.96,42.69,-16.69,32.59,-15.9,-16.69,32.59,-15.89
1440,-1713,-4.53,-1.52,4.53,4.53,83.95,-0.28,-58.66,-77.46,-39.47,5.77,68.11,-0.32,-58.72,-60.31,50.97,42.97,-16.82,32.83,-16.01,-16.81,32.82,-16.01
1441,-1735,-4.52,-1.51,4.52,4.52,84.18,-0.24,-58.46,-77.42,-39.87,1.49,68.85,-0.32,-58.7,-60.76,44.89,42.63,-16.93,33.04,-16.12,-16.92,33.04,-16.11
1442,-1756,-4.51,-1.51,4.51,4.51,84.4,-0.21,-58.15,-77.35,-40.24,-2.82,69.58,-0.31,-58.62,-61.21,38.8,41.63,-17.02,33.23,-16.21,-17.02,33.23,-16.21
1443,-1773,-4.48,-1.5,4.48,4.48,84.62,-0.18,-57.73,-77.26,-40.58,-7.15,70.32,-0.3,-58.48,-61.65,32.76,40.03,-17.11,33.4,-16.29,-17.11,33.4,-16.29
1444,-1789,-4.45,-1.49,4.45,4.45,84.83,-0.15,-57.21,-77.14,-40.91,-11.49,71.05,-0.29,-58.3,-62.08,26.85,37.87,-17.19,33.55,-16.36,-17.19,33.55,-16.36
1445,-1802,-4.41,-1.48,4.41,4.41,85.03,-0.12,-56.61,-76.99,-41.21,-15.83,71.77,-0.28,-58.07,-62.5,21.12,35.21,-17.25,33.67,-16.42,-17.25,33.67,-16.42
1446,-1813,-4.36,-1.47,4.36,4.36,85.23,-0.1,-55.92,-76.82,-41.49,-20.15,72.49,-0.26,-57.8,-62.9,15.67,32.07,-17.3,33.77,-16.47,-17.3,33.77,-16.47
1447,-1820,-4.3,-1.47,4.3,4.3,85.42,-0.08,-55.17,-76.61,-41.74,-24.45,73.2,-0.24,-57.48,-63.3,10.54,28.53,-17.34,33.85,-16.51,-17.34,33.84,-16.51
1448,-1825,-4.23,-1.46,4.23,4.23,85.61,-0.07,-54.35,-76.38,-41.98,-28.72,73.9,-0.22,-57.11,-63.67,5.82,24.62,-17.36,33.89,-16.53,-17.36,33.89,-16.53
1449,-1828,-4.16,-1.45,4.16,4.16,85.8,-0.05,-53.49,-76.12,-42.2,-32.95,74.59,-0.2,-56.71,-64.03,1.57,20.38,-17.37,33.91,-16.54,-17.37,33.91,-16.54
1450,-1827,-4.08,-1.44,4.08,4.08,85.98,-0.04,-52.59,-75.82,-42.4,-37.13,75.26,-0.18,-56.27,-64.37,-2.14,15.88,-17.37,33.91,-16.54,-17.37,33.91,-16.54
1451,-1826,-3.99,-1.42,3.99,3.99,86.15,-0.03,-51.66,-75.49,-42.59,-41.25,75.93,-0.16,-55.78,-64.69,-5.23,11.15,-17.36,33.9,-16.53,-17.36,33.89,-16.53
1452,-1822,-3.9,-1.41,3.9,3.9,86.32,-0.02,-50.71,-75.14,-42.75,-45.29,76.57,-0.14,-55.27,-64.98,-7.95,6.25,-17.35,33.86,-16.52,-17.35,33.86,-16.51
1453,-1817,-3.8,-1.4,3.8,3.8,86.49,-0.02,-49.75,-74.75,-42.91,-49.26,77.2,-0.12,-54.72,-65.25,-10.57,1.22,-17.32,33.82,-16.49,-17.32,33.81,-16.49
1454,-1811,-3.69,-1.39,3.69,3.69,86.65,-0.01,-48.79,-74.32,-43.04,-53.13,77.81,-0.1,-54.13,-65.49,-13.08,-3.9,-17.29,33.76,-16.46,-17.29,33.75,-16.46
1455,-1803,-3.58,-1.37,3.58,3.58,86.81,-0.01,-47.84,-73.87,-43.16,-56.9,78.4,-0.08,-53.52,-65.7,-15.5,-9.05,-17.25,33.68,-16.43,-17.25,33.68,-16.43
1456,-1793,-3.47,-1.36,3.47,3.47,86.97,0,-46.91,-73.38,-43.27,-60.56,78.97,-0.06,-52.88,-65.89,-17.82,-14.18,-17.21,33.59,-16.38,-17.21,33.59,-16.38
1457,-1782,-3.36,-1.35,3.36,3.36,87.12,0,-46.01,-72.86,-43.37,-64.1,79.51,-0.04,-52.21,-66.04,-20.03,-19.25,-17.16,33.49,-16.33,-17.15,33.49,-16.33
1458,-1770,-3.24,-1.33,3.24,3.24,87.28,0,-45.15,-72.3,-43.45,-67.51,80.03,-0.03,-51.51,-66.16,-22.15,-24.21,-17.1,33.37,-16.28,-17.09,33.37,-16.28
1459,-1757,-3.11,-1.32,3.11,3.11,87.43,0,-44.34,-71.7,-43.52,-70.78,80.52,-0.02,-50.8,-66.24,-24.17,-29.01,-17.03,33.24,-16.21,-17.03,33.24,-16.21
1460,-1742,-2.99,-1.3,2.99,2.99,87.57,0,-43.59,-71.08,-43.58,-73.89,80.99,-0.01,-50.06,-66.28,-26.09,-33.61,-16.96,33.1,-16.15,-16.96,33.1,-16.14
1461,-1726,-2.86,-1.29,2.86,2.86,87.72,0,-42.9,-70.41,-43.64,-76.85,81.42,0,-49.3,-66.29,-27.91,-37.96,-16.88,32.95,-16.07,-16.88,32.95,-16.07
1462,-1709,-2.73,-1.27,2.73,2.73,87.86,0,-42.27,-69.71,-43.68,-79.33,81.83,0,-48.52,-66.25,-29.63,-42,-16.79,32.79,-15.99,-16.79,32.78,-15.99
1463,-1691,-2.6,-1.25,2.6,2.6,88,0,-41.66,-68.97,-43.72,-81.07,82.21,0,-47.72,-66.17,-31.26,-45.7,-16.7,32.61,-15.9,-16.7,32.61,-15.9
1464,-1671,-2.46,-1.24,2.46,2.46,88.13,0,-41.08,-68.19,-43.75,-82.16,82.58,0,-46.91,-66.05,-32.78,-49,-16.61,32.42,-15.81,-16.61,32.42,-15.81
1465,-1651,-2.33,-1.22,2.33,2.33,88.26,0,-40.53,-67.37,-43.77,-82.67,82.94,0,-46.09,-65.88,-34.21,-51.85,-16.51,32.22,-15.72,-16.5,32.22,-15.71
1466,-1630,-2.2,-1.2,2.2,2.2,88.38,0,-40,-66.52,-43.78,-82.68,83.28,0,-45.26,-65.66,-35.53,-54.36,-16.4,32.01,-15.61,-16.4,32.01,-15.61
1467,-1607,-2.07,-1.18,2.07,2.07,88.49,0,-39.5,-65.63,-43.8,-82.28,83.62,0,-44.41,-65.39,-36.76,-56.64,-16.28,31.79,-15.51,-16.28,31.79,-15.5
1468,-1584,-1.93,-1.17,1.93,1.93,88.6,0,-39.03,-64.69,-43.8,-81.55,83.94,0,-43.56,-65.07,-37.89,-58.69,-16.17,31.56,-15.39,-16.16,31.55,-15.39
1469,-1560,-1.8,-1.15,1.8,1.8,88.7,0,-38.58,-63.7,-43.81,-80.55,84.25,0,-42.7,-64.69,-38.92,-60.53,-16.04,31.32,-15.28,-16.04,31.31,-15.27
1470,-1535,-1.67,-1.13,1.67,1.67,88.8,0,-38.15,-62.62,-43.81,-79.39,84.55,0,-41.84,-64.23,-39.85,-62.16,-15.91,31.06,-15.15,-15.91,31.06,-15.15
1471,-1510,-1.54,-1.11,1.54,1.54,88.89,0,-37.74,-61.47,-43.81,-78.13,84.83,0,-40.97,-63.66,-40.68,-63.58,-15.78,30.8,-15.03,-15.78,30.8,-15.02
1472,-1484,-1.42,-1.09,1.42,1.42,88.98,0,-37.36,-60.25,-43.81,-76.85,85.11,0,-40.11,-62.99,-41.42,-64.8,-15.64,30.53,-14.89,-15.64,30.53,-14.89
1473,-1457,-1.29,-1.07,1.29,1.29,89.07,0,-36.99,-58.96,-43.81,-75.51,85.37,0,-39.24,-62.22,-42.05,-65.83,-15.49,30.25,-14.76,-15.49,30.25,-14.75
1474,-1429,-1.17,-1.05,1.17,1.17,89.15,-0.02,-36.6,-57.61,-43.81,-74,85.63,-0.01,-38.38,-61.36,-42.59,-66.66,-15.35,29.96,-14.62,-15.34,29.96,-14.61
1475,-1401,-1.06,-1.03,1.06,1.06,89.22,-0.04,-36.2,-56.21,-43.8,-72.35,85.87,-0.02,-37.52,-60.41,-43.03,-67.31,-15.19,29.66,-14.47,-15.19,29.66,-14.47
1476,-1372,-0.94,-1.01,0.94,0.94,89.29,-0.07,-35.79,-54.76,-43.79,-70.57,86.1,-0.05,-36.67,-59.37,-43.37,-67.77,-15.04,29.36,-14.32,-15.03,29.35,-14.32
1477,-1343,-0.84,-0.99,0.84,0.84,89.36,-0.1,-35.37,-53.27,-43.77,-68.66,86.33,-0.09,-35.83,-58.26,-43.62,-68.06,-14.87,29.04,-14.17,-14.87,29.04,-14.16
1478,-1313,-0.73,-0.96,0.73,0.73,89.42,-0.15,-34.95,-51.74,-43.76,-66.66,86.54,-0.14,-34.99,-57.08,-43.76,-68.18,-14.71,28.72,-14.01,-14.71,28.71,-14.01
1479,-1283,-0.63,-0.94,0.63,0.63,89.48,-0.2,-34.52,-50.17,-43.73,-64.56,86.74,-0.19,-34.17,-55.84,-43.81,-68.13,-14.54,28.39,-13.85,-14.54,28.38,-13.85
1480,-1253,-0.54,-0.92,0.54,0.54,89.53,-0.25,-34.09,-48.58,-43.71,-62.4,86.93,-0.26,-33.36,-54.53,-43.79,-67.92,-14.36,28.05,-13.68,-14.36,28.04,-13.68
1481,-1222,-0.45,-0.9,0.45,0.45,89.58,-0.32,-33.66,-46.96,-43.68,-60.17,87.11,-0.33,-32.57,-53.17,-43.72,-67.56,-14.19,27.7,-13.51,-14.18,27.7,-13.51
1482,-1192,-0.37,-0.88,0.37,0.37,89.63,-0.39,-33.24,-45.33,-43.66,-57.89,87.28,-0.41,-31.79,-51.76,-43.61,-67.04,-14,27.34,-13.34,-14,27.34,-13.34
1483,-1160,-0.3,-0.85,0.3,0.3,89.67,-0.46,-32.81,-43.68,-43.62,-55.59,87.44,-0.5,-31.03,-50.31,-43.45,-66.34,-13.82,26.98,-13.16,-13.82,26.98,-13.16
1484,-1129,-0.23,-0.83,0.23,0.23,89.71,-0.55,-32.39,-42.03,-43.59,-53.27,87.6,-0.59,-30.29,-48.82,-43.26,-65.42,-13.63,26.61,-12.98,-13.63,26.61,-12.98
1485,-1098,-0.17,-0.81,0.17,0.17,89.75,-0.63,-31.98,-40.37,-43.55,-50.95,87.74,-0.69,-29.57,-47.3,-43.03,-64.3,-13.44,26.24,-12.8,-13.44,26.24,-12.8
1486,-1066,-0.12,-0.78,0.12,0.12,89.78,-0.73,-31.58,-38.72,-43.51,-48.64,87.87,-0.79,-28.88,-45.75,-42.77,-63,-13.24,25.86,-12.62,-13.24,25.86,-12.61
1487,-1035,-0.08,-0.76,0.08,0.08,89.82,-0.82,-31.18,-37.08,-43.47,-46.35,88,-0.9,-28.21,-44.18,-42.47,-61.54,-13.04,25.47,-12.43,-13.04,25.47,-12.43
1488,-1003,-0.05,-0.74,0.05,0.05,89.84,-0.92,-30.8,-35.44,-43.42,-44.11,88.12,-1.01,-27.56,-42.59,-42.14,-59.94,-12.84,25.08,-12.24,-12.84,25.08,-12.23
1489,-972,-0.02,-0.71,0.02,0.02,89.87,-1.03,-30.44,-33.83,-43.38,-41.93,88.22,-1.12,-26.95,-41,-41.78,-58.21,-12.64,24.68,-12.04,-12.64,24.68,-12.04
1490,-940,-0.01,-0.69,0.01,0.01,89.89,-1.14,-30.09,-32.24,-43.32,-39.82,88.32,-1.24,-26.37,-39.4,-41.39,-56.37,-12.43,24.28,-11.85,-12.43,24.28,-11.84
1491,-909,0,-0.66,0,0,89.91,-1.25,-29.75,-30.68,-43.27,-37.79,88.42,-1.35,-25.82,-37.8,-40.98,-54.45,-12.22,23.87,-11.65,-12.22,23.87,-11.65
1492,-878,0,-0.64,0,0,89.93,-1.37,-29.44,-29.16,-43.22,-35.86,88.5,-1.47,-25.3,-36.2,-40.55,-52.45,-12.01,23.46,-11.45,-12.01,23.46,-11.44
1493,-848,0,-0.61,0,0,89.94,-1.49,-29.15,-27.67,-43.16,-34.05,88.57,-1.59,-24.82,-34.62,-40.1,-50.4,-11.8,23.04,-11.24,-11.8,23.04,-11.24
1494,-817,0,-0.59,0,0,89.96,-1.61,-28.88,-26.23,-43.1,-32.37,88.64,-1.71,-24.38,-33.06,-39.62,-48.32,-11.58,22.62,-11.04,-11.58,22.62,-11.04
1495,-787,0,-0.56,0,0,89.97,-1.74,-28.63,-24.84,-43.04,-30.83,88.7,-1.83,-23.97,-31.52,-39.13,-46.22,-11.37,22.2,-10.83,-11.37,22.2,-10.83
1496,-757,0,-0.54,0,0,89.98,-1.87,-28.41,-23.51,-42.98,-29.45,88.75,-1.94,-23.61,-30,-38.63,-44.13,-11.15,21.78,-10.63,-11.15,21.77,-10.62
1497,-728,0,-0.51,0,0,89.98,-2,-28.23,-22.23,-42.91,-28.24,88.8,-2.06,-23.29,-28.53,-38.12,-42.06,-10.93,21.35,-10.42,-10.93,21.35,-10.42
1498,-699,0,-0.49,0,0,89.99,-2.13,-28.07,-21.03,-42.84,-27.21,88.83,-2.17,-23.01,-27.09,-37.59,-40.02,-10.71,20.92,-10.21,-10.71,20.92,-10.21
1499,-671,0,-0.46,0,0,89.99,-2.26,-27.94,-19.89,-42.77,-26.39,88.86,-2.28,-22.78,-25.69,-37.06,-38.05,-10.49,20.49,-10,-10.49,20.49,-10
1500,-643,0,-0.44,0,0,90,-2.39,-27.85,-18.83,-42.7,-25.79,88.89,-2.38,-22.6,-24.35,-36.52,-36.14,-10.27,20.06,-9.79,-10.27,20.06,-9.79
1501,-616,0,-0.41,0,0,90,-2.53,-27.79,-17.85,-42.63,-25.42,88.9,-2.48,-22.47,-23.06,-35.97,-34.34,-10.05,19.63,-9.58,-10.05,19.63,-9.58
1502,-589,0,-0.39,0,0,90,-2.66,-27.77,-16.95,-42.55,-25.29,88.91,-2.57,-22.39,-21.84,-35.42,-32.64,-9.83,19.2,-9.37,-9.83,19.19,-9.37
1503,-563,0,-0.36,0,0,89.95,-2.8,-27.78,-16.15,-42.47,-25.32,88.92,-2.66,-22.36,-20.68,-34.88,-31.08,-9.61,18.77,-9.16,-9.61,18.77,-9.16
1504,-538,0,-0.34,0,0,89.82,-2.95,-27.82,-15.45,-42.39,-25.42,88.9,-2.73,-22.38,-19.59,-34.33,-29.67,-9.39,18.35,-8.95,-9.39,18.34,-8.95
1505,-514,0,-0.31,0,0,89.6,-3.09,-27.88,-14.81,-42.31,-25.57,88.81,-2.76,-22.42,-18.59,-33.79,-28.42,-9.18,17.93,-8.75,-9.18,17.92,-8.75
1506,-491,0,-0.28,0,0,89.3,-3.24,-27.96,-14.22,-42.23,-25.78,88.61,-2.78,-22.49,-17.66,-33.26,-27.36,-8.97,17.51,-8.55,-8.96,17.51,-8.54
1507,-468,0,-0.26,0,0,88.92,-3.4,-28.06,-13.67,-42.15,-26.05,88.32,-2.81,-22.59,-16.83,-32.73,-26.5,-8.76,17.1,-8.35,-8.75,17.1,-8.34
1508,-446,0,-0.23,0,0,88.47,-3.56,-28.19,-13.16,-42.06,-26.37,87.95,-2.83,-22.72,-16.09,-32.2,-25.87,-8.55,16.7,-8.15,-8.55,16.7,-8.15
1509,-426,0,-0.21,0,0,87.94,-3.72,-28.33,-12.68,-41.98,-26.75,87.5,-2.85,-22.87,-15.45,-31.68,-25.47,-8.35,16.31,-7.96,-8.35,16.3,-7.96
1510,-406,0,-0.18,0,0,87.34,-3.89,-28.49,-12.24,-41.89,-27.17,86.97,-2.87,-23.04,-14.87,-31.16,-25.34,-8.15,15.92,-7.77,-8.15,15.92,-7.77
1511,-387,0,-0.16,0,0,86.68,-4.06,-28.67,-11.84,-41.8,-27.63,86.37,-2.88,-23.23,-14.33,-30.64,-25.35,-7.96,15.55,-7.59,-7.96,15.55,-7.59
1512,-370,0,-0.13,0,0,85.95,-4.23,-28.87,-11.47,-41.71,-28.14,85.7,-2.9,-23.45,-13.81,-30.12,-25.37,-7.78,15.19,-7.41,-7.78,15.19,-7.41
1513,-353,0,-0.1,0,0,85.17,-4.41,-29.09,-11.13,-41.62,-28.69,84.96,-2.91,-23.68,-13.33,-29.6,-25.4,-7.6,14.85,-7.25,-7.6,14.85,-7.25
1514,-338,0,-0.08,0,0,84.32,-4.59,-29.32,-10.83,-41.52,-29.29,84.17,-2.92,-23.93,-12.86,-29.09,-25.45,-7.44,14.53,-7.09,-7.44,14.52,-7.09
1515,-324,0,-0.05,0,0,83.43,-4.77,-29.57,-10.55,-41.43,-29.91,83.32,-2.94,-24.2,-12.43,-28.57,-25.51,-7.28,14.22,-6.94,-7.28,14.22,-6.94
1516,-311,0,-0.03,0,0,82.48,-4.95,-29.83,-10.3,-41.33,-30.58,82.41,-2.95,-24.49,-12.01,-28.05,-25.59,-7.14,13.94,-6.8,-7.14,13.94,-6.8
1517,-300,0,0,0,0,81.49,-5.13,-30.11,-10.08,-41.24,-31.27,81.46,-2.96,-24.79,-11.63,-27.54,-25.68,-7.01,13.69,-6.68,-7,13.68,-6.68
1518,-290,0,0.03,0,0,80.46,-5.32,-30.4,-9.89,-41.14,-31.99,80.47,-2.97,-25.1,-11.26,-27.02,-25.78,-6.89,13.46,-6.57,-6.89,13.45,-6.57
1519,-282,0,0.06,0,0,79.38,-5.5,-30.7,-9.72,-41.04,-32.75,79.43,-2.98,-25.43,-10.92,-26.5,-25.9,-6.79,13.26,-6.47,-6.78,13.25,-6.47
1520,-274,0,0.09,0,0,78.27,-5.69,-31.02,-9.57,-40.94,-33.52,78.36,-2.98,-25.77,-10.6,-25.97,-26.02,-6.69,13.07,-6.38,-6.69,13.07,-6.38
1521,-266,0,0.13,0,0,77.12,-5.88,-31.34,-9.45,-40.84,-34.32,77.25,-2.99,-26.11,-10.3,-25.45,-26.16,-6.6,12.89,-6.29,-6.6,12.89,-6.29
1522,-259,0,0.17,0,0,75.94,-6.07,-31.68,-9.34,-40.74,-35.14,76.12,-3,-26.47,-10.02,-24.92,-26.31,-6.51,12.71,-6.2,-6.51,12.71,-6.2
1523,-252,0,0.21,0,0,74.73,-6.26,-32.02,-9.26,-40.64,-35.98,74.96,-3.01,-26.83,-9.76,-24.38,-26.47,-6.42,12.53,-6.12,-6.41,12.53,-6.11
1524,-245,0,0.25,0,0,73.5,-6.45,-32.38,-9.2,-40.54,-36.84,73.78,-3.02,-27.2,-9.52,-23.84,-26.65,-6.33,12.36,-6.03,-6.32,12.35,-6.03
1525,-238,0,0.29,0,0,72.25,-6.64,-32.74,-9.15,-40.44,-37.71,72.59,-3.03,-27.57,-9.29,-23.3,-26.83,-6.24,12.18,-5.95,-6.24,12.18,-5.94
1526,-231,0,0.34,0,0,70.98,-6.83,-33.11,-9.12,-40.33,-38.59,71.38,-3.04,-27.95,-9.08,-22.75,-27.03,-6.15,12.01,-5.86,-6.15,12.01,-5.86
1527,-225,0,0.39,0,0,69.7,-7.01,-33.48,-9.1,-40.23,-39.47,70.16,-3.05,-28.33,-8.89,-22.2,-27.24,-6.06,11.84,-5.78,-6.06,11.84,-5.78
1528,-219,0,0.44,0,0,68.4,-7.2,-33.87,-9.1,-40.13,-40.37,68.94,-3.06,-28.71,-8.71,-21.64,-27.45,-5.98,11.67,-5.7,-5.98,11.67,-5.7
1529,-212,0,0.49,0,0,67.1,-7.39,-34.25,-9.11,-40.02,-41.27,67.72,-3.07,-29.09,-8.55,-21.07,-27.68,-5.89,11.51,-5.62,-5.89,11.51,-5.62
1530,-206,0,0.54,0,0,65.79,-7.57,-34.64,-9.13,-39.92,-42.17,66.5,-3.08,-29.47,-8.4,-20.5,-27.92,-5.81,11.35,-5.54,-5.81,11.34,-5.54
1531,-201,0,0.6,0,0,64.47,-7.76,-35.04,-9.16,-39.81,-43.07,65.29,-3.1,-29.85,-8.27,-19.91,-28.17,-5.73,11.19,-5.46,-5.73,11.18,-5.46
1532,-195,0,0.65,0,0,63.16,-7.94,-35.44,-9.19,-39.71,-43.97,64.08,-3.11,-30.22,-8.14,-19.32,-28.42,-5.65,11.03,-5.38,-5.64,11.02,-5.38
1533,-190,0,0.71,0,0,61.86,-8.12,-35.83,-9.24,-39.6,-44.86,62.9,-3.13,-30.59,-8.03,-18.72,-28.69,-5.57,10.87,-5.31,-5.56,10.87,-5.3
1534,-184,0,0.76,0,0,60.56,-8.3,-36.24,-9.29,-39.5,-45.74,61.73,-3.15,-30.95,-7.92,-18.11,-28.97,-5.49,10.72,-5.23,-5.49,10.72,-5.23
1535,-179,0,0.82,0,0,59.27,-8.47,-36.64,-9.34,-39.39,-46.62,60.59,-3.17,-31.31,-7.83,-17.49,-29.25,-5.41,10.57,-5.16,-5.41,10.56,-5.16
1536,-174,0,0.88,0,0,57.99,-8.65,-37.04,-9.4,-39.28,-47.48,59.47,-3.19,-31.66,-7.74,-16.86,-29.54,-5.33,10.42,-5.09,-5.33,10.42,-5.08
1537,-169,0,0.93,0,0,56.74,-8.82,-37.44,-9.46,-39.18,-48.33,58.39,-3.22,-31.99,-7.67,-16.22,-29.85,-5.26,10.27,-5.01,-5.26,10.27,-5.01
1538,-165,0,0.99,0,0,55.5,-8.98,-37.83,-9.52,-39.07,-49.16,57.34,-3.24,-32.32,-7.6,-15.57,-30.16,-5.19,10.13,-4.94,-5.18,10.13,-4.94
1539,-160,0,1.04,0,0,54.29,-9.15,-38.23,-9.58,-38.97,-49.98,56.33,-3.27,-32.63,-7.53,-14.9,-30.48,-5.11,9.99,-4.88,-5.11,9.99,-4.87
